config,question,in_doc,top_score,controls_triggered,abstained,verdict,answer
+All,"Jon Ippolito is an artist, educator, new media scholar, and former curator at the Solomon R. Guggenheim Museum, the museum is often referred to as The Guggenheim, is an art museum located at 1071 Fifth Avenue on the corner of East 89th Street in the Upper East Side neighborhood of Manhattan, in which city?",False,0.303,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,What is the name of the 1972 film based on Nicholas Monsarrat's novel and stars Colin Blakely?,True,0.574,,False,GROUNDED,"The name of the 1972 film based on Nicholas Monsarrat's novel and starring Colin Blakely is ""Something to Hide,"" which was also reissued in the U.S. as ""Shattered."""
+All,"Along with the New York Islanders and the New York Rangers, which other NHL franchise is popular in the New York metropolitan area?",False,0.249,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Which politician was once a Lieutenant Governor of Kentucky and a mayor in Louisville?,True,0.422,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,In what year was the camp opened that is between the city of Wodonga and the dam across the Murray River downstream of its junction with the Mitta River?,False,0.204,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Buddhist Yip Kei Nam Memorial College the school was founded with funds from a gambling tycoon whose wealth was estimated to be what?,True,0.663,,False,GROUNDED,"Buddhist Yip Kei Nam Memorial College was founded with funds from Yip Hon (葉漢), a gambling tycoon in Hong Kong and Macau, whose wealth was estimated to be HK$ 100 million."
+All,"Gerald William Heaney, served for nearly forty years as a federal judge on the United States Court of Appeals for the Eighth Circuit, and was an organizer for several liberal Democratic politicians, including which former   American politician, poet, and a long-time Congressman from Minnesota?",True,0.472,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,What 2014 American 3D computer-animated musical fantasy adventure comedy film features a song recorded by British singer Leah McFall?,False,0.293,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Who is older, Michael Howard or Clark Johnson?",False,0.252,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Are Jan Bucquoy and Richard Linklater of the same nationality?,True,0.73,,False,GROUNDED,"아니요, Jan Bucquoy와 Richard Linklater는 서로 다른 국적을 가지고 있습니다. Jan Bucquoy는 벨기에 출신으로, 벨기에에서 태어났습니다. 반면, Richard Linklater는 미국 출신으로, 미국에서 태어났습니다. 따라서 두 사람은 같은 국적이 아닙니다."
+All,Does association of Dry Eye test With Extraocular Signs Among 3514 Participants in the Sjögren 's Syndrome International Registry?,False,0.273,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Which alcoholic brand named after the man who rebuilt its business did Justin Timberlake sing about in 2015?,True,0.642,,False,GROUNDED,"Justin Timberlake sang about the alcoholic brand ""Jim Beam"" in his song ""Drink You Away,"" which is featured on his fourth studio album, ""The 20/20 Experience – 2 of 2,"" released in 2013. Jim Beam is named after James B. Beam, who rebuilt the business after Prohibition ended."
+All,How many months did the Eastern Legion train for?,True,0.262,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,The 1996 Air Force Falcons finished the season with a 5–3 record in in an American collegiate athletic conference formed on what date?,True,0.77,,False,GROUNDED,"The 1996 Air Force Falcons finished the season with a 5–3 record in the Western Athletic Conference (WAC), which is an American collegiate athletic conference formed on July 27, 1962."
+All,What goalkeeper participated in a football game for the premiere of A Trip to Jamaica?,True,0.593,,False,GROUNDED,"The goalkeeper who participated in the celebrity football game for the premiere of ""A Trip to Jamaica"" is Peter Rufai. He is a retired Nigerian footballer known for his role as a goalkeeper."
+All,How many cities weren't ranked the top destination city by international visitor arrivals in the Global Destination Cities Index 2018?,True,0.521,,False,GROUNDED,"Global Destination Cities Index 2018에서 방콕이 국제 방문자 도착 수에 따라 가장 높은 순위를 차지했습니다. 이 지수는 총 162개 도시를 평가했으므로, 방콕을 제외한 161개 도시가 방콕보다 높은 순위를 차지하지 않았습니다. 따라서, 방콕을 제외한 161개 도시가 Global Destination Cities Index 2018에서 최고 목적지 도시로 선정되지 않았습니다."
+All,differences and similarities between red and white blood cells,False,0.118,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Kuk Harrell won his fourth Grammy for the song by Rihanna from what album?,True,0.624,,False,GROUNDED,"Kuk Harrell won his fourth Grammy for the vocal production of Rihanna's song ""Only Girl (In the World)"", which is from her fifth album titled ""Loud"" released in 2010."
+All,Who directed the film for which Danny Michael was nominated for an Academy Award ? ,True,0.404,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Dave Goelz is the voice of a character on a ride at Epcot theme park that also features what song?,False,0.364,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Which ""Outlaw"" star was nominated for an Emmy in 2013?",False,0.344,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Who is the president of organization that Forrest Griffin vs. Stephan Bonnar was thought to be one of the greatest fights in history?,True,0.762,,False,GROUNDED,"Forrest Griffin vs. Stephan Bonnar는 UFC의 역사에서 가장 위대한 싸움 중 하나로 여겨지며, UFC의 대통령은 Dana White입니다."
+All,What was the name of the group of British colonies that the Tilden family originated from?,False,0.236,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,John Craig Freeman is a professor at a college founded by who ?,False,0.34,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Latrobe Brewing Company in Latrobe, Pennsylvania, founded in 1839, was one of the largest breweries in the United States and the maker of ""Rolling Rock"" beer, which merged later in 2004, into which brewing company that resulted from the merger between Belgium-based company Interbrew and Brazilian brewer AmBev?",True,0.586,faithfulness_check,True,GROUNDED,제공된 문서에 근거가 없어 답변드릴 수 없습니다.
+All,Which player from the University of Texas 1994 Sun Bowl team was later signed to the Baltimore Ravens?,True,0.638,,False,GROUNDED,1994 Sun Bowl 팀에서 텍사스 대학교의 선수 중 한 명인 Priest Holmes가 나중에 1997년에 볼티모어 레이븐스에 무명 자유 계약 선수로 서명되었습니다.
+All,Ray Winstone appeared in what 2005 French-British computer-animated adventure fantasy that was based on a TV series?,False,0.312,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Which breed was developed first, the Doberman Pinscher or the Old Time Farm Shepherd?",False,0.172,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,What former Governor Of New York helped found the American Bison Society?,True,0.633,,False,GROUNDED,The former Governor of New York who helped found the American Bison Society is Theodore Roosevelt. He was a pioneering conservationist and played a significant role in raising public awareness about the bison and efforts to save the species from extinction.
+All,"Which is farther east, Minneapolis–Saint Paul International Airport or Cheyenne Regional Airport?",True,0.702,,False,GROUNDED,"Minneapolis–Saint Paul International Airport (MSP) is located in Minnesota, while Cheyenne Regional Airport (CYS) is in Wyoming. Geographically, Minneapolis is farther east than Cheyenne. Therefore, Cheyenne Regional Airport is farther west compared to Minneapolis–Saint Paul International Airport."
+All,what causes necrotizing fasciitis,True,0.71,,False,GROUNDED,"Necrotizing fasciitis is primarily caused by bacteria, with group A beta-hemolytic streptococci (Streptococcus pyogenes) being the most common culprit. This type of bacteria is also responsible for other infections such as strep throat and impetigo. In addition to group A streptococcus, other bacteria, including staphylococcus and various pathogens, can also lead to this serious condition.  The infection typically occurs when these bacteria invade the superficial fascia, which is a layer of connective tissue located just beneath the skin. Many cases of necrotizing fasciitis are associated with a history of prior trauma, such as cuts, scrapes, insect bites, burns, or needle puncture wounds. Even surgical incision sites can serve as entry points for the bacteria. Although the initial injuries may seem minor, they can lead to severe infections that rapidly destroy skin, fat, and muscle tissue."
+All,What is the name of one of the native species of buckthorn that is also a powerful plant-based laxative?,True,0.635,faithfulness_check,True,GROUNDED,제공된 문서에 근거가 없어 답변드릴 수 없습니다.
+All,Who is the current head coach of the basketball team for which Michael Beasley played for one year before declaring for the NBA draft in 2008?,False,0.267,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,lyrics he was a friend of mine,True,0.672,,False,GROUNDED,"""He Was a Friend of Mine""는 친구의 죽음을 애도하는 내용의 노래로, 여러 아티스트에 의해 리메이크되었습니다. 이 노래의 가사는 친구가 고통 없이 세상을 떠났음을 표현하며, 그에 대한 그리움과 슬픔을 담고 있습니다. 가사 중 일부는 다음과 같습니다:  ""He was a friend of mine, he was a friend of mine.   He died without a penny, he didn't have a dime, he was a friend of mine.""  이처럼 노래는 친구의 삶과 그를 잃은 슬픔을 반복적으로 강조하며, 그가 얼마나 소중한 존재였는지를 잘 나타내고 있습니다. 노래의 감정은 듣는 이로 하여금 깊은 공감을 불러일으킵니다."
+All,Ishmael Muhammad is the assistant minister to which leader formerly known as Louis X?,True,0.507,,False,GROUNDED,"Ishmael Muhammad은 Louis X로 알려졌던 Louis Farrakhan의 국가 보조 장관입니다. Louis Farrakhan은 미국의 종교 지도자이자 아프리카계 미국인 활동가, 사회 평론가입니다."
+All,"Who did Eric Hilton found ESL Music, the independent record label in Washington DC, with?",False,0.255,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,In what television show did the Life Under Water actress win two Emmys for in 2001 and 2004?,False,0.315,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"On which semi-autobiographical film is based the 2009 romantic musical drama, which features an ensemble cast including the English actress who made her debut with the Old Vic Company?",False,0.435,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,what opening day attraction at EPCOT Center in 1982 was closed down for refurbishment in 1995,True,0.64,,False,GROUNDED,EPCOT Center의 1982년 개장일 어트랙션 중 하나인 Horizons가 1995년에 리노베이션을 위해 폐쇄되었습니다. 이 어트랙션은 1996년에 Test Track이라는 새로운 스릴 라이드를 위해 완전히 문을 닫았습니다.
+All,"What is the name of the song that was written by Ed Sheeran, Benny Blanco and Bieber, and was remixed by Zaeden, an Indian DJ and music producer?",False,0.28,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,which British coming of age sitcom television series was James Buckley  known for playing Jay Cartwright in  ,False,0.311,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,What did Abd el-Krim regret not attacking?,True,0.435,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Signet Jewelers owns what Delaware based retailer, along with Kay and Jared?",True,0.804,,False,GROUNDED,"Signet Jewelers owns the Delaware-based retailer Zales, along with Kay Jewelers and Jared."
+All,"Joseph Bottum wrote about what type of politics, best known for being practiced by adherents from the 1970s through the 2000s?",False,0.301,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,salary exchange pension contributions,True,0.655,,False,GROUNDED,"Salary exchange, 또는 salary sacrifice는 직원이 자신의 급여의 일부를 포기하고 그 대신 고용주가 연금 기여금을 지급하는 방식입니다. 이 방법은 고용주와 직원 모두에게 비용 절감의 기회를 제공합니다.   1. **기본 개념**: 직원은 급여의 일부를 포기하고, 그 금액만큼 고용주가 연금 기여금을 대신 지급합니다. 예를 들어, 직원이 월급의 7.5%를 연금 기여금으로 전환하면, 고용주는 해당 금액을 연금 계획에 납입하게 됩니다.  2. **세금 혜택**: 급여가 줄어들기 때문에 고용주는 사회보험 기여금(NICs)을 줄일 수 있으며, 직원은 세금 부담을 줄일 수 있습니다. 이는 연금 기여금이 세금이 부과되지 않는 방식으로 이루어지기 때문입니다.  3. **적용 예시**: 예를 들어, USS(Universities Superannuation Scheme) 회원의 경우, 정기 기여금은 급여의 7.5%에 해당하며, USPAS(Universities Pension Scheme) 회원은 9%입니다. 이러한 기여금은 직원이 포기한 급여와 동일한 금액으로 고용주가 연금에 납입하게 됩니다.  4. **장점**: 직원은 세금 절감 효과를 통해 더 많은 금액을 연금에 기여할 수 있으며, 고용주는 급여 비용을 절감할 수 있습니다. 이는 장기적으로 직원의 퇴직 후 재정적 안정성을 높이는 데 기여할 수 있습니다.  이러한 방식은 연금 기여를 보다 효율적으로 관리할 수 있는 방법으로, 직원과 고용주 모두에게 유리한 조건을 제공합니다."
+All,What is the name of the director and actor with success that led to work on a film which follows a group of friends who discover an alien invasion during an epic pub crawl?,False,0.31,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,How many losses did the Hawks have in January?,False,0.211,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,In what year was the book published that first talks about biopower?,False,0.22,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Move Under Ground combines the cosmic horror of H.P. Lovecraft's Cthulhu Mythos with the Beat style of an American novelist and poet who was born when?,True,0.767,,False,GROUNDED,"Move Under Ground combines the cosmic horror of H.P. Lovecraft's Cthulhu Mythos with the Beat style of Jack Kerouac, an American novelist and poet who was born on March 12, 1922."
+All,The Cross Coounty Community School's mascot is the second-heaviest cat after which animal?,True,0.719,faithfulness_check,True,GROUNDED,제공된 문서에 근거가 없어 답변드릴 수 없습니다.
+All,"When did the British/Irish digital television channel, which features Spliced, first launch?",False,0.219,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,In which year did Tom Gray aid in the discovery of a hominid fossil,False,0.218,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"What do these both have in common, the military or the secret service?",False,0.213,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Matt Doheny ran in the Republican primary for New York's 21st congressional district, a congressional district for the United States House of Representatives that is currently represented by who?",False,0.25,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,What position did the professional athlete play who was the grandson of the man who designed the Los Angelos Rams Logo?,False,0.257,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Who won the Super Bowl that Big Bad Voodoo Daddy performed at the half-time show?,True,0.504,faithfulness_check,True,GROUNDED,제공된 문서에 근거가 없어 답변드릴 수 없습니다.
+All,Are University of Patras and Manhattan College both public universities?,True,0.706,,False,GROUNDED,"아니요, University of Patras는 공립 대학이지만, Manhattan College는 사립 대학입니다. University of Patras는 그리스의 파트라스에 위치한 공립 대학이며, Manhattan College는 미국 뉴욕 브롱크스에 위치한 사립 로마 가톨릭 리버럴 아츠 대학입니다."
+All,"Call Me is the theme to ""American Gigolo"", written by a rock band of which nationality?",False,0.26,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Savage Grace is based on the dysfunctional, allegedly incestuous relationship between which wealthy American socialite who was murdered and her son, Antony?",True,0.532,,False,GROUNDED,"""Savage Grace""는 부유한 미국 사회계 여성인 바바라 데일리 베이클랜드(Barbara Daly Baekeland)와 그녀의 아들 앤서니 ""토니"" 베이클랜드(Antony ""Tony"" Baekeland) 간의 기능 장애가 있는, 주장된 근친상간 관계를 바탕으로 하고 있습니다. 바바라는 1972년에 아들에 의해 살해되었습니다."
+All,What 2014 French comedy won two awards at the 20th Lumières Awards?,True,0.602,,False,GROUNDED,"2014 French comedy that won two awards at the 20th Lumières Awards is ""Love at First Fight"" (French: Les Combattants), directed by Thomas Cailley."
+All,How many in percent from the census weren't swedish?,True,0.476,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Me and the Colonel was a film based on the play by the novelist of what nationality?,False,0.357,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Henry Chidley Reynolds, was a New Zealand farm manager, butter manufacturer and exporter, he began manufacturing butter in 1886 and soon adopted as a brand name, Anchor, a brand of dairy products that was founded in New Zealand, in which year?",False,0.231,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Which competitor to ""Strange Stories"" was edited by John W. Campbell?",True,0.728,,False,GROUNDED,"""Strange Stories"" was unable to compete with ""Unknown"" (also known as ""Unknown Worlds""), which was edited by John W. Campbell. ""Unknown"" was launched in 1939, the same year as ""Strange Stories."""
+All,What is the FY2021 unadjusted EBITDA less capex for AMD? Define unadjusted EBITDA as unadjusted operating income + depreciation and amortization [from cash flow statement]. Answer in USD millions. Calculate what was asked by utilizing the line items clearly shown in the cash flow statement and the P&L statement.,True,0.538,,False,GROUNDED,"To calculate the FY2021 unadjusted EBITDA less capital expenditures (capex) for Advanced Micro Devices, Inc. (AMD), we will follow these steps:  1. **Calculate Unadjusted EBITDA**:    - Unadjusted EBITDA = Unadjusted Operating Income + Depreciation and Amortization    - From the Consolidated Statements of Operations, the Operating Income for FY2021 is **$3,648 million**.    - From the Consolidated Statements of Cash Flows, the Depreciation and Amortization for FY2021 is **$407 million**.     Therefore,     \[    \text{Unadjusted EBITDA} = 3,648 + 407 = 4,055 \text{ million USD}    \]  2. **Identify Capital Expenditures (Capex)**:    - From the Consolidated Statements of Cash Flows, the Purchases of Property and Equipment (which is considered as capex) for FY2021 is **$301 million**.  3. **Calculate Unadjusted EBITDA less Capex**:    - Unadjusted EBITDA less Capex = Unadjusted EBITDA - Capex    \[    \text{Unadjusted EBITDA less Capex} = 4,055 - 301 = 3,754 \text{ million USD}    \]  Thus, the FY2021 unadjusted EBITDA less capex for AMD is **$3,754 million USD**."
+All,Grégory Levasseur produced the 2003 horror film directed by whom?,True,0.701,,False,GROUNDED,"Grégory Levasseur는 2003년 공포 영화 ""High Tension""을 제작하였으며, 이 영화는 Alexandre Aja가 감독했습니다."
+All,Does the valine allele of the V89L polymorphism in the 5-alpha-reductase gene confer a reduced risk for hypospadias?,True,0.753,,False,HALLUCINATED,"네, 발린(Valine) 대립유전자(V89 allele)는 5-alpha-reductase 유전자에서 하이포스파디아(hypospadias)의 위험을 줄이는 데 기여하는 것으로 나타났습니다. 연구에 따르면, V89 대립유전자를 가진 동형접합체(homozygous individuals)는 하이포스파디아에 대해 유의미한 부정적 연관성을 보였으며, 이들은 하이포스파디아의 발생 위험이 0.24배로 감소하는 것으로 나타났습니다. 이는 발린 변이가 레우신 변이보다 30% 더 효율적인 효소 기능을 제공함을 의미하며, 따라서 완전한 기능을 가진 5-alpha-reductase 효소가 남성 요도 발달을 보호하는 데 중요한 역할을 한다고 할 수 있습니다."
+All,Which Yale professor has written 150 articles for the American mass circulation monthly magazine that features scientific information on child development?,True,0.503,,False,GROUNDED,James P. Comer는 미국의 대중 월간 잡지인 Parents에 150편 이상의 기사를 기고한 Yale 대학의 교수입니다. 그는 현재 Yale Child Study Center에서 아동 정신의학의 Maurice Falk 교수로 재직하고 있습니다.
+All,In which year did Lawrence Fishburne play an early pioneer of of fifties rock and roll?,True,0.347,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Are serum calcium levels elevated among women with untreated postmenopausal breast cancer?,False,0.284,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,The British National Party (BNP) subscribes to what form of radical authoritarian nationalism?,True,0.778,,False,GROUNDED,"The British National Party (BNP) subscribes to fascism, which is a form of radical authoritarian nationalism. Fascism is characterized by dictatorial power, the forcible suppression of opposition, and control over industry and commerce. This ideology gained prominence in early 20th-century Europe."
+All,Saint Seiya: Next Dimension is published in which Akita Shoten-published manga magazine?,True,0.482,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Which opera is by Christoph Willibald Gluck, Iphigénie en Tauride or Der Barbier von Bagdad?",False,0.388,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,The Reid Report is hosted by the correspondent who is also a commentator on what website?,False,0.257,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Eye for an Eye is a 1996 American psychological thriller film starring an American actor who currently stars in what HBO sci-fi drama series?,True,0.687,,False,GROUNDED,"Eye for an Eye는 1996년 미국의 심리 스릴러 영화로, 현재 HBO의 SF 드라마 시리즈 ""Westworld""에 출연 중인 미국 배우 에드 해리스(Edward Harris)가 출연합니다."
+All,Are nucleoside analogues activated by bacterial deoxyribonucleoside kinases in a species-specific manner?,False,0.265,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,What city in California was home to a team that Robert Girard played hockey for?,True,0.699,,False,GROUNDED,"Robert Girard played for the California Golden Seals, which were based in Oakland, California."
+All,The designers of the Horten H.XVIII also designed the world's first jet-powered flying wing known by what name?,False,0.207,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Which French boxer defeated Hussein Ishaish at the 2016 Summer Olympics as an amateur?,False,0.343,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,How many countries were Circassian refugees thought to be fleeing to?,False,0.322,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,What form of theater do Sean Pol McGreevy and Mack and Mabel have in common?,False,0.229,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
